dataset,split,group,image,original_split
dataset_1,train,IMG_20250806_103917,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103917_jpg.rf.3ff0f9a4d496721a3c939adb77eb126b.jpg,train
dataset_1,train,IMG_20250729_083641,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083641_jpg.rf.2c9e2e303c3bde65a8c9ad333df3db52.jpg,train
dataset_1,train,stack-wooden-pallets-barrow-16271817,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-wooden-pallets-barrow-16271817_jpg.rf.493c2ed4baba595da3cb15f5c033f45e.jpg,train
dataset_1,val,0486,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0486_jpg.rf.ad4e4ddda03b6a0f83ec4564bef92190.jpg,train
dataset_1,test,0464,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0464_jpg.rf.f54337384be351262c1a3789a176931e.jpg,train
dataset_1,train,product-jpeg_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/product-jpeg_jpeg_jpg.rf.bc53c723d63be6d5d3c6dd0250050e17.jpg,train
dataset_1,test,IMG_20250729_083636,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083636_jpg.rf.ef67342290ad41f72982ba62ce9f5fc1.jpg,train
dataset_1,train,stack-pallets-row-several-empty-wooden-grass-35257885,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stack-pallets-row-several-empty-wooden-grass-35257885_jpg.rf.3cde19c76282dce1401540bc197031cd.jpg,train
dataset_1,train,IMG_20250729_084642,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084642_jpg.rf.36dd544e29f2c334f12d3482521a7392.jpg,train
dataset_1,test,IMG_20250729_085121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085121_jpg.rf.1759774f5724ed50a9bab11a75901d1d.jpg,train
dataset_1,test,IMG_20250806_103953,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103953_jpg.rf.d0043ad6f3b5e3e92dc04b66e9033748.jpg,train
dataset_1,train,IMG_20250813_140318,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140318_jpg.rf.184b8c00bbaf0abb4f0cfa5cdddb7a52.jpg,train
dataset_1,train,stacked-colorful-rough-wooden-pallets-background-cargo-warehouse-135411310-1-,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stacked-colorful-rough-wooden-pallets-background-cargo-warehouse-135411310-1-_jpg.rf.51aa5744a1b832667fd0dba7bd4ef560.jpg,train
dataset_1,train,IMG_20250806_104509,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104509_jpg.rf.28aed19b8d2092867c1ef4e48797fc83.jpg,train
dataset_1,train,M2F7DY,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/M2F7DY_jpg.rf.33f66708c42480e0af8cdb2682358948.jpg,train
dataset_1,train,IMG_20250806_104050,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104050_jpg.rf.ac184885ffbd632083a68a52e2a52baa.jpg,train
dataset_1,train,product-jpeg_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/product-jpeg_jpeg_jpg.rf.a5483a79a3d51c87f205bee96e096914.jpg,train
dataset_1,train,many-old-used-wooden-pallets-stack-outdoors-store-logistic-enterprise-many-old-used-wooden-pallets-stack-outdoors-212417251,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/many-old-used-wooden-pallets-stack-outdoors-store-logistic-enterprise-many-old-used-wooden-pallets-stack-outdoors-212417251_jpg.rf.f1b4679781f954106061681ceb378e8c.jpg,train
dataset_1,train,IMG_20250806_104611,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104611_jpg.rf.4dab7fa0ab3e3d9a5954e7e0c8f6c860.jpg,train
dataset_1,val,0540,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0540_jpg.rf.15cbcfb3df7a86f5e258ca41c960c50d.jpg,train
dataset_1,test,IMG_20250806_104026,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104026_jpg.rf.5e9bf57821461b10c792418ee35a40be.jpg,train
dataset_1,train,IMG_20250729_084642,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084642_jpg.rf.bcf3ba2380223f4c6fb92b2b6b3146f6.jpg,train
dataset_1,train,2A3N3R3,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/2A3N3R3_jpg.rf.29813eeaca3c1283396df8d98ac0e847.jpg,train
dataset_1,val,IMG_20250729_083706,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083706_jpg.rf.29af788318c3b3ed60078b94d6b7a341.jpg,train
dataset_1,train,pallets-stacked-outside-warehouse-athens-greece-november-pallets-stacked-outside-warehouse-196429851,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/pallets-stacked-outside-warehouse-athens-greece-november-pallets-stacked-outside-warehouse-196429851_jpg.rf.62f7773d237d3db6cf3ba5269dc32fa0.jpg,train
dataset_1,train,stock-new-wooden-euro-pallets-transportation-company-39060878,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/stock-new-wooden-euro-pallets-transportation-company-39060878_jpg.rf.f99480c5faffed5cdfb5398341279e55.jpg,train
dataset_1,train,0512,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0512_jpg.rf.56bd63b6bac0af68ddd6cc2131af168e.jpg,train
dataset_1,train,IMG_20250729_084230,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084230_jpg.rf.53c91e474a42e58a313ae3e06fa5fb78.jpg,train
dataset_1,train,IMG_20250813_135214,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135214_jpg.rf.829ec91550715a6b7d1d02c83d86878a.jpg,train
dataset_1,val,IMG_20250813_135701,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135701_jpg.rf.93bc4587f302c9a687fd79730eb99a04.jpg,train
dataset_1,train,IMG_20250806_103917,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103917_jpg.rf.390b2b09ff0d8e1e926842033feb78fd.jpg,train
dataset_1,test,IMG_20250729_084153,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084153_jpg.rf.0ffeafd5ffc2a7c557955e2a8bb2b0b4.jpg,train
dataset_1,train,IMG_20250813_135423,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135423_jpg.rf.568beae9167c94b98248af59b754a3f1.jpg,train
dataset_1,train,IMG_20250806_103857,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103857_jpg.rf.4f437e0a1cb9f941b9d43c705790b56d.jpg,train
dataset_1,train,industrial-wood-pallet-HFACKF1,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/industrial-wood-pallet-HFACKF1_jpg.rf.ec421ce2a4d8ddf7ed13e3bf5f7ee59d.jpg,train
dataset_1,train,IMG_20250729_083546,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083546_jpg.rf.94cf39b5ca3a91df6d90de0c1608de93.jpg,train
dataset_1,val,IMG_20250806_104145,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104145_jpg.rf.db35d4d8855e5ba27c1ed157a7b12453.jpg,train
dataset_1,val,A49GRM,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/A49GRM_jpg.rf.235d76c4f215939d2a6311e840659348.jpg,train
dataset_1,train,IMG_20250806_104611,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104611_jpg.rf.9b55c5d14cbf952999d3c7f33e6ec304.jpg,train
dataset_1,train,IMG_20250806_103934,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103934_jpg.rf.0a96eb13aa2e94a6d1563e084aebcede.jpg,train
dataset_1,train,IMG_20250729_083828,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083828_jpg.rf.16c88ff5948ad5549fd770a2312ca3c0.jpg,train
dataset_1,train,IMG_20250729_085055,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085055_jpg.rf.67f1457b1e5cc7f5e8901fc6df0dea3e.jpg,train
dataset_1,train,IMG_20250806_104149,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104149_jpg.rf.7671f50fa34851d9706b61d415b1657d.jpg,train
dataset_1,train,IMG_20250729_133052,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_133052_jpg.rf.e3aa4ecf17dd981b7cf9dd8bd03b1194.jpg,train
dataset_1,train,IMG_20250729_084331,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084331_jpg.rf.d46e6cfc360b1936643bf103e5fc248b.jpg,train
dataset_1,train,IMG_20250729_083934,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083934_jpg.rf.8ef413088cb8a411cf010477bcce52ac.jpg,train
dataset_1,train,IMG_20250729_083612,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083612_jpg.rf.5ccb2ba67ca745bfd93b649b993fc120.jpg,train
dataset_1,val,IMG_20250729_083620,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083620_jpg.rf.96015bacaea1fb4edac9da45103787c6.jpg,train
dataset_1,test,IMG_20250804_141337,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250804_141337_jpg.rf.73030bef5f683acbe76133a2a15b6936.jpg,train
dataset_1,val,0504,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0504_jpg.rf.dfc0ec55df384985c0aa7930cec926c7.jpg,train
dataset_1,val,IMG_20250813_135514,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135514_jpg.rf.0b4076f37e9df9c56ca82c726bb4e722.jpg,train
dataset_1,train,IMG_20250806_104611,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104611_jpg.rf.84c7103cc195f6e798ac487d9ea98098.jpg,train
dataset_1,val,IMG_20250729_083817,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083817_jpg.rf.a1eba9536170a46dc0fffe69430e2d75.jpg,train
dataset_1,train,IMG_20250806_103904,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_103904_jpg.rf.cc5c71a4e038f952a9083b9186dfa619.jpg,train
dataset_1,train,2C11FDC,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/2C11FDC_jpg.rf.03c25dc6ceb1c56b4a2b839497f66307.jpg,train
dataset_1,train,MHMXW4,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/MHMXW4_jpg.rf.da05daea435cf15f9e15f40fa0381d4f.jpg,train
dataset_1,train,IMG_20250729_084623,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084623_jpg.rf.c5d99863e1aca0bdf5bbac2b2c5e7195.jpg,train
dataset_1,train,wooden-pallets-many-old-stock-front-warehouse-waiting-breaking-up-recycling-97825810,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wooden-pallets-many-old-stock-front-warehouse-waiting-breaking-up-recycling-97825810_jpg.rf.61f8cb18fac88fbd01f393f662f3a962.jpg,train
dataset_1,test,IMG_20250729_085121,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085121_jpg.rf.0a015742d53fff10f4611546a55e7d21.jpg,train
dataset_1,train,IMG_20250806_104135,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104135_jpg.rf.f4acb98cda1d5d667b6da54769877cd4.jpg,train
dataset_1,test,0468,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0468_jpg.rf.9859fd23448667a9cab977bde67caafa.jpg,train
dataset_1,test,IMG_20250729_083921,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083921_jpg.rf.715011f65b28a607db1589404e7ce46c.jpg,train
dataset_1,train,IMG_20250729_133054,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_133054_jpg.rf.464fd3307c8a497888c9dd054ec3594c.jpg,train
dataset_1,val,wooden-pallets-surface-background-stack-pallet-warehouse-abstract-wooden-pallets-surface-background-stack-pallet-170110138-1-,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/wooden-pallets-surface-background-stack-pallet-warehouse-abstract-wooden-pallets-surface-background-stack-pallet-170110138-1-_jpg.rf.d6fe4785a3d0ab286b47279809a10ece.jpg,train
dataset_1,train,GDG0MB,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/GDG0MB_jpg.rf.25f6e8388b78ec32f74f17e4252f2664.jpg,train
dataset_1,test,0482,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0482_jpg.rf.b3ae48e015dec7f90386bba9cb8ea738.jpg,train
dataset_1,val,IMG_20250729_083620,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083620_jpg.rf.3fbc3ba0ed5dcc5a10c1a53c5ed1a377.jpg,train
dataset_1,train,IMG_20250729_085113,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085113_jpg.rf.2355790b3941e6e1946aa5891c23cf81.jpg,train
dataset_1,train,IMG_20250729_085042,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085042_jpg.rf.d68e5b24565dabdace1d159e07c940cb.jpg,train
dataset_1,train,0452,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0452_jpg.rf.bd96bbaa6d7a39d8572b0b956ea592b5.jpg,train
dataset_1,train,IMG_20250729_083802,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083802_jpg.rf.f8f5160afaf99dd4dc68d23f3b0a0636.jpg,train
dataset_1,train,IMG_20250729_083557,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083557_jpg.rf.c262a06acd9d3fe2a663cbcbb9b1bd93.jpg,train
dataset_1,val,A49GRM,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/A49GRM_jpg.rf.77be1c106b5c668c8df8adac1e632211.jpg,train
dataset_1,train,IMG_20250813_135505,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135505_jpg.rf.23cf360a811a07707e96a91d31c70325.jpg,train
dataset_1,test,pallet-isolated-over-white-photo,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/pallet-isolated-over-white-photo_jpg.rf.9c6c8738631a91f7d185dbf32b7de7c4.jpg,train
dataset_1,val,IMG_20250806_104145,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104145_jpg.rf.59c0850036f3d80dca1595437a2cb276.jpg,train
dataset_1,val,0510,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0510_jpg.rf.528dfe57a2c7a096966289a301ef99a0.jpg,train
dataset_1,train,IMG_20250729_083631,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083631_jpg.rf.d1a157574eb73aabac71ece63c1ee145.jpg,train
dataset_1,train,IMG_20250813_135305,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135305_jpg.rf.a9d9e44debb9ba70603b41429c98bf45.jpg,train
dataset_1,train,IMG_20250729_085059,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085059_jpg.rf.561ed0b6add0d9804669324c65c689db.jpg,train
dataset_1,train,IMG_20250729_084312,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084312_jpg.rf.78483df97fa0eafe9d2bbf09a7943389.jpg,train
dataset_1,train,IMG_20250729_083703,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083703_jpg.rf.c32ff2d6d3d8aaefdcd6ff46e59b81eb.jpg,train
dataset_1,test,0532,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0532_jpg.rf.2c408c561879194334fedf0235b54719.jpg,train
dataset_1,train,IMG_20250729_084135,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084135_jpg.rf.ddb4c2906eb6cc2e6bd2784ced53c23d.jpg,train
dataset_1,test,pallet-isolated-over-white-photo,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/pallet-isolated-over-white-photo_jpg.rf.5df21254e49ab0ac96f69abf65474ebe.jpg,train
dataset_1,train,IMG_20250813_135825,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_135825_jpg.rf.f498b8328396564122838f540c5f2eb7.jpg,train
dataset_1,train,DGKWTE,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/DGKWTE_jpg.rf.ffe6ed4595499f9bc72f2d789a10a5a1.jpg,train
dataset_1,train,BKW77E,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/BKW77E_jpg.rf.0a2fb2728bb572ed4628885b48b3339c.jpg,train
dataset_1,train,EGBDW0,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/EGBDW0_jpg.rf.725ca40ee7e334583a8e3a1127ca8cd8.jpg,train
dataset_1,train,0544,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0544_jpg.rf.224689481656d15865b451ab3dd84100.jpg,train
dataset_1,train,B8KK2H,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/B8KK2H_jpg.rf.a3bd09c17516dc37b17145abb8d65e74.jpg,train
dataset_1,train,IMG_20250729_085049,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_085049_jpg.rf.9dad9bb6e685c06d8413aa151bcd851c.jpg,train
dataset_1,train,2A39J96,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/2A39J96_jpg.rf.45a56b4715d736a9be8dff049963e72d.jpg,train
dataset_1,train,IMG_20250729_133041,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_133041_jpg.rf.7963449dea2d788f08a8dd56aba997b9.jpg,train
dataset_1,train,0522,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/0522_jpg.rf.8402cb4fd4fca608ffcf6a787dd09982.jpg,train
dataset_1,train,pallets-wooden-near-warehouse-exactly-stacked-48801669,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/pallets-wooden-near-warehouse-exactly-stacked-48801669_jpg.rf.fdb22ac8cf825bd5570b095e57745c64.jpg,train
dataset_1,train,IMG_20250729_083551,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083551_jpg.rf.4069bc3b6e343058498291190126d751.jpg,train
dataset_1,val,IMG_20250729_084604,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084604_jpg.rf.1cf58d1d0d86b036e21c7505b9f59798.jpg,train
dataset_1,val,IMG_20250813_140131,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140131_jpg.rf.feddcb9e86aafc63684ee768ac27e33e.jpg,train
dataset_1,train,IMG_20250729_084147,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084147_jpg.rf.3ed84e2aa04835d7893f617d0066f04d.jpg,train
dataset_1,train,IMG_20250729_083528,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_083528_jpg.rf.da9988aaa3d200e3269750e93375292b.jpg,train
dataset_1,train,IMG_20250729_084230,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084230_jpg.rf.463ed0900f57837e9c23f4e034df497e.jpg,train
dataset_1,test,IMG_20250806_104026,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104026_jpg.rf.f44f315479a67270499489d7d90e45fe.jpg,train
dataset_1,train,IMG_20250813_140401,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140401_jpg.rf.20ceec3dcd63f1224d55ffbf9a6b600f.jpg,train
dataset_1,train,euro-pallets-9583606,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/euro-pallets-9583606_jpg.rf.dbb80198f2036589251bc74c2f82631a.jpg,train
dataset_1,train,IMG_20250729_084327,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250729_084327_jpg.rf.78c734c952e5c0b7c180b8bc55a9452c.jpg,train
dataset_1,train,DGKWTE,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/DGKWTE_jpg.rf.cd9991f99c1fed1f266d1e36e85c9c15.jpg,train
dataset_1,train,IMG_20250806_104105,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104105_jpg.rf.930e936178c916d71a26d08f116e3796.jpg,train
dataset_1,test,blue-forklift-pallets-as-background-nobody-150794004,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/blue-forklift-pallets-as-background-nobody-150794004_jpg.rf.279ba641bd5bb773b0737a8f26140f5c.jpg,train
dataset_1,train,images6_jpeg,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/images6_jpeg_jpg.rf.b5404c591e0e6259502862cb8b47c19d.jpg,train
dataset_1,val,IMG_20250806_104418,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250806_104418_jpg.rf.bcd27788007a358d1ddceb3baec751f4.jpg,train
dataset_1,val,IMG_20250813_140356,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/train/images/IMG_20250813_140356_jpg.rf.e6ef4961cae89c78924b18a334e11e83.jpg,train
dataset_1,train,wooden-pallets-23311358,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-pallets-23311358_jpg.rf.494fb1d00603917720143d9f8cd22853.jpg,valid
dataset_1,train,0534,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0534_jpg.rf.0ab21e874ccd26e49097070993529c74.jpg,valid
dataset_1,train,0436,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0436_jpg.rf.8308ecf175050881be9f34e669b314e3.jpg,valid
dataset_1,val,IMG_20250729_084122,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084122_jpg.rf.879bbb83544c26dd9fcdf1a2941e3055.jpg,valid
dataset_1,train,wooden-euro-pallets-stacked-big-industrial-storehouse-wooden-euro-pallets-stacked-big-industrial-storehouse-173332622,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-euro-pallets-stacked-big-industrial-storehouse-wooden-euro-pallets-stacked-big-industrial-storehouse-173332622_jpg.rf.9241b4a8d1eab78f0624106d86aee932.jpg,valid
dataset_1,test,IMG_20250813_095904,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_095904_jpg.rf.7953b16abfd7e043264d506eb637285e.jpg,valid
dataset_1,train,0490,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0490_jpg.rf.156df966997a3117f7076ab1678df2cf.jpg,valid
dataset_1,test,IMG_20250806_103953,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_103953_jpg.rf.a63ca8a288cfd9305059bc31a4f47cae.jpg,valid
dataset_1,train,IMG_20250729_083828,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_083828_jpg.rf.f9026a6d408bc5535d289531cfec643b.jpg,valid
dataset_1,train,IMG_20250729_084642,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084642_jpg.rf.b7fad39d2196a454ae35c54307606957.jpg,valid
dataset_1,val,warehouse-many-pallets-ready-use-front-view-wooden-pallets-stacked-rows-pallets-located-middle-172394588-1-,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/warehouse-many-pallets-ready-use-front-view-wooden-pallets-stacked-rows-pallets-located-middle-172394588-1-_jpg.rf.f4077c86d0e5a305ad3e906c874ee57d.jpg,valid
dataset_1,test,IMG_20250813_135652,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135652_jpg.rf.66f67fa7ee46c5acd923dc76383d8279.jpg,valid
dataset_1,train,IMG_20250806_104125,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104125_jpg.rf.f5ddf6ec614e2f41e8453450ae2983aa.jpg,valid
dataset_1,train,0492,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0492_jpg.rf.bdb1f66cb89f96db2313ae332854fee1.jpg,valid
dataset_1,test,0518,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0518_jpg.rf.50dcf9231d6f8b484e3aea5adc0965ce.jpg,valid
dataset_1,train,wooden-pallets-warehouse-orders-63836552,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/wooden-pallets-warehouse-orders-63836552_jpg.rf.0b84c1296f4d717336e5e4c00f641476.jpg,valid
dataset_1,test,IMG_20250729_133047,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_133047_jpg.rf.5db88c32dd5094daccc39438ccdf7ece.jpg,valid
dataset_1,test,0458,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/0458_jpg.rf.fbd664b32fe260ef353fffad8ae1d3a8.jpg,valid
dataset_1,train,IMG_20250806_104105,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250806_104105_jpg.rf.790c7d752bb431a389619ff320e866bc.jpg,valid
dataset_1,train,IMG_20250813_135600,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250813_135600_jpg.rf.c3f09513464a743350a35b298aa6dbc6.jpg,valid
dataset_1,train,IMG_20250729_084135,/Users/avnisingh/delhivery-pallet-pose/data/raw/dataset_1/valid/images/IMG_20250729_084135_jpg.rf.aa82edd8edc5cbe08f2fbc78aec43b9b.jpg,valid
