distance_m,ex_m,experiment,ey_m,height_error_m,pass,pass_rate,reprojection_rms_px,rotation_deg,rotation_p95_deg,sigma_px,tilt_error_deg,translation_m,translation_p95_m,view_angle_deg
,0.013145187145608972,landmark_noise,0.033631452481595214,,0,,1.3991921408721677,3.0233549396451735,,1.0,,0.036109147609918464,,
,0.008682237626643108,landmark_noise,0.0018506616354802934,,1,,1.0901889809631777,0.5044740454597445,,1.0,,0.008877285547651147,,
,0.03618335125951466,landmark_noise,0.006198360660961522,,0,,0.8344572380628466,1.9170266464637393,,1.0,,0.03671041518769267,,
,0.004810027852222731,landmark_noise,0.009098974289007355,,1,,0.20141150178788347,0.9870084987352072,,1.0,,0.010292118394731735,,
,0.011430054883475371,landmark_noise,0.014973573497616521,,1,,0.4213171461339214,0.6060693172800597,,1.0,,0.01883757038282228,,
,0.004828616898254978,landmark_noise,0.05126942498680176,,0,,1.9291174316851276,4.450154440372302,,1.0,,0.051496305494932414,,
,0.03642113811465464,landmark_noise,0.04386589194905399,,0,,2.7198271956285183,3.839960383352661,,1.0,,0.05701504869815362,,
,0.006192345626862661,landmark_noise,0.00753939182089447,,1,,1.9212857370544347,0.7851033006123487,,1.0,,0.009756411911737612,,
,0.03615214027426328,landmark_noise,0.0078027210685727155,,0,,0.7213579355461449,1.0842237531451246,,1.0,,0.03698458736398119,,
,0.00670422886742017,landmark_noise,0.004448775342151823,,1,,0.2870585858298802,0.32173695374657996,,1.0,,0.008046010610960441,,
,0.020088477284462947,landmark_noise,0.010751139329223003,,0,,0.36041022972459985,0.433984145218659,,1.0,,0.022784510450846854,,
,0.007229300456644161,landmark_noise,0.054001857949563914,,0,,1.3369775554161265,4.838733180352449,,1.0,,0.054483607141022836,,
,0.018074165539286202,landmark_noise,0.02349771539496781,,0,,1.6621110276724769,2.2880517881140747,,1.0,,0.02964486614448492,,
,0.032811572113500276,landmark_noise,0.06172429083734207,,0,,0.5870936751040743,2.946151230852024,,1.0,,0.06990341439394945,,
,0.008976064920926952,landmark_noise,0.03215333551305266,,0,,1.3001842056243964,2.5602024140799244,,1.0,,0.03338273095598424,,
,0.02797952325433295,landmark_noise,0.011707825677301109,,0,,0.3932901818386621,1.5219048775136628,,1.0,,0.030330296794291833,,
,0.00033292301968135263,landmark_noise,0.02472386732675602,,0,,0.7288884358712716,2.1589902295826846,,1.0,,0.024726108738094388,,
,0.005435428692328603,landmark_noise,0.03537164129878345,,0,,0.9362198568058527,3.714902966575096,,1.0,,0.03578682569381073,,
,0.0008621533483115229,landmark_noise,0.011825699690931613,,1,,1.1019337764764778,0.5556791053088261,,1.0,,0.011857085711763443,,
,0.045452150163370675,landmark_noise,0.00437592189605418,,0,,0.1340897599416619,0.9710590875997696,,1.0,,0.04566231101153295,,
,0.020483210048644285,landmark_noise,0.01543055209702815,,0,,1.0894797567757886,1.12232853965304,,1.0,,0.025644957241453572,,
,0.0734216661376843,landmark_noise,0.035179407650122396,,0,,3.3934912159175328,3.6504464996497745,,1.0,,0.0814145673761586,,
,0.0093835500488324,landmark_noise,0.009833880996063193,,1,,0.46081054951439415,0.42249533507811066,,1.0,,0.013592506279699686,,
,0.026360481717252693,landmark_noise,0.01763056145232822,,0,,0.39016023538981703,1.7129081960712256,,1.0,,0.03171295781679683,,
,0.011201953151792399,landmark_noise,0.036358909646312165,,0,,0.21817230140979832,2.7666589256775183,,1.0,,0.03804542107906868,,
,0.0024561794331097175,landmark_noise,0.022410078044038162,,0,,1.0888307221088787,1.8470616000502673,,1.0,,0.022544276775880667,,
,0.0006605529861118953,landmark_noise,0.006851698189111355,,1,,0.2734681911057545,0.7146669271629378,,1.0,,0.006883465574994412,,
,0.0224238339375864,landmark_noise,0.02067062597297803,,0,,0.4765399274913274,0.2628636869591787,,1.0,,0.030497591815997628,,
,0.03849567358680517,landmark_noise,0.014701090337408962,,0,,1.03692940076269,1.1311659291355056,,1.0,,0.04120726807264112,,
,0.0017646536684865488,landmark_noise,0.0011211293566626424,,1,,0.3387973894815111,0.03834288099065475,,1.0,,0.0020906777858086655,,
,0.004840135102138099,landmark_noise,0.03336866036835717,,0,,0.406746970146094,2.295211443524039,,1.0,,0.03371786473941848,,
,0.011048419034434431,landmark_noise,0.027487336378698823,,0,,1.1991330903815174,1.542874306309102,,1.0,,0.02962467256116416,,
,0.0073357281609207625,landmark_noise,0.014064057575518651,,1,,0.2396078879089746,1.2640682198158402,,1.0,,0.015862238906863984,,
,0.010818829144854769,landmark_noise,0.010224715650592464,,1,,1.7856925702168935,0.4475392355904546,,1.0,,0.014885962320287844,,
,0.011159293375331725,landmark_noise,0.004999766922205828,,1,,0.006617504503017587,0.38311208384368456,,1.0,,0.012228143682223646,,
,0.057807584306615034,landmark_noise,0.024821699705540934,,0,,2.28717663490115,3.3977306858698455,,1.0,,0.06291131519558668,,
,0.023554647643171833,landmark_noise,0.023768614572749758,,0,,0.4949185994795404,1.1974073081017877,,1.0,,0.0334629416564341,,
,0.011591621532995866,landmark_noise,0.018011575246309475,,0,,0.10252241937714789,0.8789070212567367,,1.0,,0.021419209430268,,
,0.0025036783856506872,landmark_noise,0.009931393861122406,,1,,0.6428674639773111,0.30635430336127456,,1.0,,0.010242118408001063,,
,0.04012814827978328,landmark_noise,0.02965452153147441,,0,,0.6841375246224348,3.3036779508261134,,1.0,,0.049896482156810945,,
,0.0023746999194091956,landmark_noise,0.014526611900070152,,1,,0.6799303436227261,1.0185520806956276,,1.0,,0.014719431137190792,,
,0.03494525550830474,landmark_noise,0.00940426184061538,,0,,0.25954029495354325,1.074711798246085,,1.0,,0.036188548234317955,,
,0.020634523784283765,landmark_noise,0.037792948170196405,,0,,0.056881645248808746,3.8747091423895483,,1.0,,0.04305915121317795,,
,0.00010899041216472227,landmark_noise,0.0010045937190623633,,1,,0.2656375300694712,0.02238515122249396,,1.0,,0.0010104887185532487,,
,0.002087642804948331,landmark_noise,0.014405477760632474,,1,,0.04962377178508088,2.1630514006398016,,1.0,,0.01455596242071026,,
,0.01734197104499735,landmark_noise,0.014125442626753526,,0,,1.2370425035817612,1.2297043642605843,,1.0,,0.022366763045358888,,
,0.012922328999724009,landmark_noise,0.025226119927147073,,0,,1.445939628536487,3.289098105830675,,1.0,,0.028343318672235874,,
,0.017410537414017657,landmark_noise,0.03898764752666639,,0,,0.5910538828655791,2.6710628924530795,,1.0,,0.04269851839008568,,
,0.004335693979918176,landmark_noise,0.012123358908541437,,1,,0.034037911171663465,0.49027736590838344,,1.0,,0.012875328093404446,,
,0.0075774650792403975,landmark_noise,0.014946163639420806,,1,,0.8750856583104119,0.36621698072295317,,1.0,,0.016757260652130835,,
,0.03530127010038253,landmark_noise,0.020677270605510445,,0,,1.3608194892338294,1.7345811300567675,,1.0,,0.04091123550314348,,
,0.007815389703538234,landmark_noise,0.0017077315140092003,,1,,0.7620086860664371,0.18445096413418582,,1.0,,0.00799979144366349,,
,0.0007396788190567882,landmark_noise,0.0029487021720590034,,1,,0.9388981556513366,0.7983633421364402,,1.0,,0.0030400607321017007,,
,0.010620735471907672,landmark_noise,0.012747507800520586,,1,,0.4000929804687601,1.1389205078672546,,1.0,,0.01659213600138846,,
,0.021945850587451687,landmark_noise,0.022713781827736812,,0,,1.2216996603308234,1.956311482818137,,1.0,,0.03158379715811227,,
,0.013522631419248476,landmark_noise,0.011025815164100283,,1,,0.5404200519961107,0.6609572430579647,,1.0,,0.017447927112804826,,
,0.015699850050061137,landmark_noise,0.0104592926696081,,1,,1.9417099793608341,0.7479817474098809,,1.0,,0.018864837522303828,,
,0.00763677108750116,landmark_noise,0.01615124650570754,,1,,1.3047648488108212,0.9196947073631918,,1.0,,0.01786569439823215,,
,0.01879341610230867,landmark_noise,0.011612166028567406,,0,,0.2875830792741927,1.3241251708407447,,1.0,,0.022091511688192133,,
,0.018753169067700082,landmark_noise,0.033450233782898436,,0,,0.6811422680976932,2.8038889550356885,,1.0,,0.03834839618826716,,
,0.03790470343967911,landmark_noise,0.045326958431326725,,0,,1.3977329139916508,4.496126798568724,,1.0,,0.05908722115216828,,
,0.00332023835188755,landmark_noise,0.0033794747673105974,,1,,0.9544159727433856,0.23823858905521433,,1.0,,0.004737597747406798,,
,0.007951656910717197,landmark_noise,0.05232379167460355,,0,,0.9530498020315885,5.751798238427682,,1.0,,0.052924550284655876,,
,0.012087982542677622,landmark_noise,0.03221795339633404,,0,,0.48506441824194335,3.6621331321832145,,1.0,,0.034410984336406755,,
,0.009630768545242585,landmark_noise,0.08679308527194485,,0,,1.2890057928724814,7.531986593861063,,1.0,,0.08732577714395173,,
,0.012814981599680308,landmark_noise,0.021337451844777644,,0,,0.8632292911322939,0.8806431371766621,,1.0,,0.024889969960374597,,
,0.015215236426610712,landmark_noise,0.01570015402690761,,0,,1.963235098892743,1.7467018977237103,,1.0,,0.021863171224373756,,
,0.0447909541501299,landmark_noise,0.004822805213705816,,0,,1.8032947781442787,1.536384508960083,,1.0,,0.04504985043047743,,
,0.017126733929035076,landmark_noise,0.021635684620721074,,0,,0.8686401698575356,1.9998961294216713,,1.0,,0.027593982388978717,,
,0.004952346919338657,landmark_noise,0.0026338779395853607,,1,,0.28326454840662924,0.5435748367101496,,1.0,,0.005609193614960845,,
,0.031457818824995876,landmark_noise,0.06697615559770598,,0,,1.138539065788232,6.70342426428752,,1.0,,0.07399594437450195,,
,0.007236103088325452,landmark_noise,0.004002071976484722,,1,,0.8701578094335839,0.6692616495462005,,1.0,,0.008269085076950016,,
,0.003798553963913598,landmark_noise,0.04395983619574151,,0,,1.5197444151501607,2.948580529563003,,1.0,,0.044123646841270826,,
,0.012178237508174039,landmark_noise,0.005565754008183488,,1,,0.25028081464396823,0.4056589067815537,,1.0,,0.013389812787530212,,
,0.01503556683220042,landmark_noise,0.01202940966141186,,1,,0.027270352255398995,0.25441529519164874,,1.0,,0.01925551782652532,,
,0.0018210879468743002,landmark_noise,0.010117472161795399,,1,,0.736754194603528,0.7309845896922695,,1.0,,0.010280058572544989,,
,0.02835559470144844,landmark_noise,0.0012152433916439165,,0,,0.45646280433053094,0.0652717388196038,,1.0,,0.028381623762106088,,
,0.0028896713015358344,landmark_noise,0.006108048824565948,,1,,0.1943495237152991,0.4082842349733369,,1.0,,0.006757104459322889,,
,0.031659315108009345,landmark_noise,0.005796910890547791,,0,,1.5729261127076817,1.022164842463667,,1.0,,0.032185655329372745,,
,0.0009757684640194775,landmark_noise,0.0007645356342380616,,1,,0.6142936060050799,0.024552796019605694,,1.0,,0.0012396123714269415,,
,0.02569167277714124,landmark_noise,5.7209402189284386e-05,,0,,0.27201223104275235,0.07743559186587845,,1.0,,0.025691736473103546,,
,0.003168817916036737,landmark_noise,0.004638265125397112,,1,,0.008043556079275873,0.529918815331655,,1.0,,0.005617375753719035,,
,0.010314731661707377,landmark_noise,0.0162793103780261,,1,,0.3448654837862527,1.878634203938816,,1.0,,0.019271990961941037,,
,0.01592767529968775,landmark_noise,0.011265604064663481,,1,,1.3398857808181037,1.5420726768587087,,1.0,,0.019509092121214804,,
,0.0015744931618630886,landmark_noise,0.02043283393764589,,0,,0.27105866857902705,1.8720330256487046,,1.0,,0.020493407023727588,,
,0.07492575022276071,landmark_noise,0.0177353712942086,,0,,1.5633524776498084,3.848283270460172,,1.0,,0.07699617809597413,,
,0.017320429503136836,landmark_noise,0.0087953560501135,,1,,0.7504253990309614,0.6071480474804787,,1.0,,0.019425641977072496,,
,0.006823665716892302,landmark_noise,0.0010424148753876428,,1,,0.6709016508854106,0.30870438334807204,,1.0,,0.006902828593288462,,
,0.0023994019653850174,landmark_noise,0.02780374058427154,,0,,1.0744497442501457,1.9685358256782592,,1.0,,0.027907080110053824,,
,0.00034960297558184195,landmark_noise,0.020887631312878963,,0,,2.3446954279621757,2.54518430114814,,1.0,,0.020890556816497194,,
,0.05211156953028562,landmark_noise,0.006293932052613638,,0,,0.1810247371844872,0.9869380585045349,,1.0,,0.052490277762579134,,
,0.00806797488339761,landmark_noise,0.035636156764166316,,0,,0.9039684598051471,3.796581753674701,,1.0,,0.036538033439682704,,
,0.008665276513584175,landmark_noise,0.013550072816955971,,1,,0.4878856645596111,0.5018789195345335,,1.0,,0.016083889156596504,,
,0.0014641558276875521,landmark_noise,0.0009909034924743265,,1,,0.8948416217463222,0.15070251835132353,,1.0,,0.001767948534078195,,
,0.009375260124731666,landmark_noise,0.007217261952332299,,1,,0.2613093690643113,0.8240396395346181,,1.0,,0.011831499165150925,,
,0.043412817884406874,landmark_noise,0.007357148075632591,,0,,0.9359751730140669,0.7073522348940458,,2.0,,0.04403181105145985,,
,0.10342318346327506,landmark_noise,0.0828330803779872,,0,,6.11167119344189,7.355038479940845,,2.0,,0.13250537378757263,,
,0.005905316487244905,landmark_noise,0.009572495495135835,,1,,1.138811205103535,0.7504582846939343,,2.0,,0.01124746339486919,,
,0.01436585046252814,landmark_noise,0.005377218752887325,,1,,0.7519227041984442,0.4996535801176094,,2.0,,0.015339235346917496,,
,0.0266477230278217,landmark_noise,0.029486490202342397,,0,,1.2014913340785653,1.7486066864351244,,2.0,,0.03974360636656333,,
,0.05564641506768142,landmark_noise,0.03831325364671301,,0,,0.5126625445074383,4.488672338566204,,2.0,,0.06756055739025581,,
,0.02516907466975926,landmark_noise,0.006692945688912211,,0,,1.1979862399421568,2.5161803209706193,,2.0,,0.026043767809720734,,
,0.11137545873803667,landmark_noise,0.07639164968946499,,0,,7.038786416954232,6.889051998950237,,2.0,,0.1350561992334526,,
,0.05067946047712013,landmark_noise,0.01130105683249838,,0,,1.5418118260877283,2.4578645807353325,,2.0,,0.051924190891946886,,
,0.011978163007986264,landmark_noise,0.0018314539802142815,,1,,1.0501360341086141,0.6773569350990556,,2.0,,0.01211736822612622,,
,0.019200123359993437,landmark_noise,0.05331212998627044,,0,,3.303368855836229,5.110666425835092,,2.0,,0.05666416804923515,,
,0.07484401655311768,landmark_noise,0.004819579145886488,,0,,1.5259012010919009,1.1329223971218596,,2.0,,0.07499903437342921,,
,0.006128509599140575,landmark_noise,0.005359891219826662,,1,,0.3423551356559729,0.9812965669915457,,2.0,,0.008141686790532605,,
,0.029668153058827196,landmark_noise,0.012262636226279378,,0,,0.5002666103987473,0.464750116444975,,2.0,,0.03210251630542467,,
,0.0049300779371979075,landmark_noise,0.12700358193463424,,0,,1.2731371835597525,8.335906997390055,,2.0,,0.12709923482340166,,
,0.007165364611533942,landmark_noise,0.008136855357703698,,1,,2.1119122463929396,0.36442097887839964,,2.0,,0.010842087673894467,,
,0.0030061641144176754,landmark_noise,0.023462225464038866,,0,,1.655971829501802,1.3095350498898313,,2.0,,0.023654028122250266,,
,0.0979869213991229,landmark_noise,0.011656495139375944,,0,,0.9504565856675178,0.09088768052896512,,2.0,,0.09867781231975192,,
,0.005699736600683902,landmark_noise,0.0067119603735064925,,1,,1.0423286037938582,0.7955382155259372,,2.0,,0.008805532884084704,,
,0.007940655111994932,landmark_noise,0.060125111687448385,,0,,0.12939739376519122,4.898666615571699,,2.0,,0.06064720157629529,,
,0.0192838961347499,landmark_noise,0.05064609246975316,,0,,0.8492934142180608,4.195549818706411,,2.0,,0.05419312993904864,,
,0.02084690659987265,landmark_noise,0.02250936086686872,,0,,3.135981032471847,1.7356564346375194,,2.0,,0.03068003978841512,,
,0.05416858125126467,landmark_noise,0.016268000592535747,,0,,1.407011945159609,0.47505477699778,,2.0,,0.056558668991177695,,
,0.008149265503442749,landmark_noise,0.0032008932568401427,,1,,4.257190753155626,0.37706247996419506,,2.0,,0.00875535526905029,,
,0.0009352538790858844,landmark_noise,0.021526374898767332,,0,,3.6725903325405382,2.5575551052758385,,2.0,,0.021546682252741964,,
,0.010267866655278013,landmark_noise,0.07878601371289262,,0,,0.1513204550066469,5.8336220391641405,,2.0,,0.07945228154319217,,
,0.03770895734496271,landmark_noise,0.271799777402703,,0,,4.034978756283773,24.208891403405403,,2.0,,0.2744031422199883,,
,0.031141760713487177,landmark_noise,0.020802694475539285,,0,,1.0494535186595104,0.056866429962383336,,2.0,,0.03745078580989625,,
,0.014151765870729749,landmark_noise,0.057387517453433734,,0,,2.9108048273693057,4.184133715275323,,2.0,,0.05910668013624275,,
,0.05332477910576894,landmark_noise,0.03758719404675959,,0,,2.2986393563978496,2.068524962321362,,2.0,,0.06524054891697195,,
,0.09757243062538823,landmark_noise,0.045659350683197264,,0,,0.4368756976617953,4.421760263946538,,2.0,,0.10772722739845013,,
,0.04798989573765411,landmark_noise,0.02746160339506931,,0,,0.9111703303720259,1.217660175598212,,2.0,,0.055291678885154086,,
,0.00498205337646529,landmark_noise,0.002068080800610106,,1,,1.078916259576633,0.1276855990920467,,2.0,,0.005394238967991808,,
,0.025701414130562483,landmark_noise,0.105187617429536,,0,,0.7452334346906357,8.214083475929897,,2.0,,0.10828202782000854,,
,0.016837043329640977,landmark_noise,0.036356730695148665,,0,,2.3336164343274595,3.780627017299878,,2.0,,0.0400661689574106,,
,0.06739020549763208,landmark_noise,0.0029067237929449874,,0,,2.4270764546021626,3.440643081034409,,2.0,,0.06745286384002946,,
,0.012119959939251412,landmark_noise,0.003486906726400063,,1,,3.5787178682209753,0.21600812765424848,,2.0,,0.0126115798949883,,
,0.018220026339567763,landmark_noise,0.01557258008561202,,0,,1.0531999967903238,1.187110630661266,,2.0,,0.023968199981169697,,
,0.06576848658386059,landmark_noise,0.022717868670334762,,0,,2.492734100127225,4.722024258824007,,2.0,,0.06958157359857585,,
,0.13822403558590723,landmark_noise,0.12415672035945113,,0,,2.396172827429395,6.038051987635981,,2.0,,0.1857976728166128,,
,0.07138471313990946,landmark_noise,0.05564038306080543,,0,,3.371558944099385,4.2007720548712655,,2.0,,0.09050762121070427,,
,0.0031214825392673617,landmark_noise,0.004954978315652836,,1,,0.25982854886838797,1.7919539276040837,,2.0,,0.005856232863500292,,
,0.024918475430188103,landmark_noise,0.07466778942587893,,0,,0.2679548276798443,6.272721886300957,,2.0,,0.07871600342695433,,
,0.0437398899197432,landmark_noise,0.01785167739726401,,0,,0.016705923410508923,0.9251494076897302,,2.0,,0.04724256932139952,,
,0.044441259714619985,landmark_noise,0.039790336883447575,,0,,0.6070601857472331,1.2601732027330002,,2.0,,0.059651458274886736,,
,0.010318734461100654,landmark_noise,0.06310635424540956,,0,,1.8845365593759815,4.276962264366517,,2.0,,0.06394441513553648,,
,0.04669358770087273,landmark_noise,0.08616861485195626,,0,,0.12632211219977438,10.360611548244151,,2.0,,0.0980067411859198,,
,0.1047103670179359,landmark_noise,0.11119515689625764,,0,,0.956157550448433,13.817296783132633,,2.0,,0.15273710707687962,,
,0.06157489776928493,landmark_noise,0.061561943245925566,,0,,1.6423594023065953,5.721138259501174,,2.0,,0.08707089577759293,,
,0.05642166748647215,landmark_noise,0.006206503502575678,,0,,0.9145244055716315,3.0476876139398428,,2.0,,0.056762005317655156,,
,0.002898013368997532,landmark_noise,0.015492857133453386,,1,,2.3840255529062304,1.408050005764352,,2.0,,0.01576157046884878,,
,0.011173988610977403,landmark_noise,0.11010102518802967,,0,,2.353316602160044,6.289766818793055,,2.0,,0.11066658831342636,,
,0.054651057035381534,landmark_noise,0.0014870791692656038,,0,,1.9641602821299238,1.427480178028901,,2.0,,0.05467128532913955,,
,0.0921001861388131,landmark_noise,0.05490621566826315,,0,,0.2927764184735519,2.1179119219136737,,2.0,,0.10722470240487425,,
